region_code,region_name,city_name
BFC,Bourgogne-Franche-Comté,Échannay
BFC,Bourgogne-Franche-Comté,Échavanne
BFC,Bourgogne-Franche-Comté,Échay
BFC,Bourgogne-Franche-Comté,Échenans
BFC,Bourgogne-Franche-Comté,Échenans-sous-Mont-Vaudois
BFC,Bourgogne-Franche-Comté,Échenon
BFC,Bourgogne-Franche-Comté,Échenoz-la-Méline
BFC,Bourgogne-Franche-Comté,Échenoz-le-Sec
BFC,Bourgogne-Franche-Comté,Échevannes
BFC,Bourgogne-Franche-Comté,Échevannes
BFC,Bourgogne-Franche-Comté,Échevronne
BFC,Bourgogne-Franche-Comté,Échigey
BFC,Bourgogne-Franche-Comté,Éclans-Nenon
BFC,Bourgogne-Franche-Comté,Écleux
BFC,Bourgogne-Franche-Comté,École-Valentin
BFC,Bourgogne-Franche-Comté,Les Écorces
BFC,Bourgogne-Franche-Comté,Écot
BFC,Bourgogne-Franche-Comté,L'Écouvotte
BFC,Bourgogne-Franche-Comté,Écrille
BFC,Bourgogne-Franche-Comté,Écromagny
BFC,Bourgogne-Franche-Comté,Écuelle
BFC,Bourgogne-Franche-Comté,Écuelles
BFC,Bourgogne-Franche-Comté,Écuisses
BFC,Bourgogne-Franche-Comté,Écurcey
BFC,Bourgogne-Franche-Comté,Écutigny
BFC,Bourgogne-Franche-Comté,Égleny
BFC,Bourgogne-Franche-Comté,Égriselles-le-Bocage
BFC,Bourgogne-Franche-Comté,Eguenigue
BFC,Bourgogne-Franche-Comté,Éguilly
BFC,Bourgogne-Franche-Comté,Éhuns
BFC,Bourgogne-Franche-Comté,Éloie
BFC,Bourgogne-Franche-Comté,Émagny
BFC,Bourgogne-Franche-Comté,Empury
BFC,Bourgogne-Franche-Comté,Entrains-sur-Nohain
BFC,Bourgogne-Franche-Comté,Entre-deux-Monts
BFC,Bourgogne-Franche-Comté,Épagny
BFC,Bourgogne-Franche-Comté,Épenouse
BFC,Bourgogne-Franche-Comté,Épenoy
BFC,Bourgogne-Franche-Comté,Épernay-sous-Gevrey
BFC,Bourgogne-Franche-Comté,Épertully
BFC,Bourgogne-Franche-Comté,Épervans
BFC,Bourgogne-Franche-Comté,Épeugney
BFC,Bourgogne-Franche-Comté,Épinac
BFC,Bourgogne-Franche-Comté,Épineau-les-Voves
BFC,Bourgogne-Franche-Comté,Épineuil
BFC,Bourgogne-Franche-Comté,Epiry
BFC,Bourgogne-Franche-Comté,Époisses
BFC,Bourgogne-Franche-Comté,Équevilley
BFC,Bourgogne-Franche-Comté,Équevillon
BFC,Bourgogne-Franche-Comté,Éringes
BFC,Bourgogne-Franche-Comté,Errevet
BFC,Bourgogne-Franche-Comté,Esbarres
BFC,Bourgogne-Franche-Comté,Esboz-Brest
BFC,Bourgogne-Franche-Comté,Escamps
BFC,Bourgogne-Franche-Comté,Escolives-Sainte-Camille
BFC,Bourgogne-Franche-Comté,Esmoulières
BFC,Bourgogne-Franche-Comté,Esmoulins
BFC,Bourgogne-Franche-Comté,Esnans
BFC,Bourgogne-Franche-Comté,Esnon
BFC,Bourgogne-Franche-Comté,Esprels
BFC,Bourgogne-Franche-Comté,Les Essards-Taignevaux
BFC,Bourgogne-Franche-Comté,Essarois
BFC,Bourgogne-Franche-Comté,Essert
BFC,Bourgogne-Franche-Comté,Essertenne
BFC,Bourgogne-Franche-Comté,Essertenne-et-Cecey
BFC,Bourgogne-Franche-Comté,Esserval-Tartre
BFC,Bourgogne-Franche-Comté,Essey
BFC,Bourgogne-Franche-Comté,Étais
BFC,Bourgogne-Franche-Comté,Étais-la-Sauvin
BFC,Bourgogne-Franche-Comté,Étalans
BFC,Bourgogne-Franche-Comté,Étalante
BFC,Bourgogne-Franche-Comté,Étang-sur-Arroux
BFC,Bourgogne-Franche-Comté,L'Étang-Vergy
BFC,Bourgogne-Franche-Comté,Étaule
BFC,Bourgogne-Franche-Comté,Étaules
BFC,Bourgogne-Franche-Comté,Éternoz
BFC,Bourgogne-Franche-Comté,Étevaux
BFC,Bourgogne-Franche-Comté,Étigny
BFC,Bourgogne-Franche-Comté,Étival
BFC,Bourgogne-Franche-Comté,Étivey
BFC,Bourgogne-Franche-Comté,Étobon
BFC,Bourgogne-Franche-Comté,L'Étoile
BFC,Bourgogne-Franche-Comté,Étormay
BFC,Bourgogne-Franche-Comté,Étouvans
BFC,Bourgogne-Franche-Comté,Étrabonne
BFC,Bourgogne-Franche-Comté,Étrappe
BFC,Bourgogne-Franche-Comté,Étray
BFC,Bourgogne-Franche-Comté,Étrelles-et-la-Montbleuse
BFC,Bourgogne-Franche-Comté,Étrepigney
BFC,Bourgogne-Franche-Comté,Étrigny
BFC,Bourgogne-Franche-Comté,Étrochey
BFC,Bourgogne-Franche-Comté,Étueffont
BFC,Bourgogne-Franche-Comté,Étupes
BFC,Bourgogne-Franche-Comté,Étuz
BFC,Bourgogne-Franche-Comté,Évans
BFC,Bourgogne-Franche-Comté,Évette-Salbert
BFC,Bourgogne-Franche-Comté,Évillers
BFC,Bourgogne-Franche-Comté,Évry
BFC,Bourgogne-Franche-Comté,Exincourt
BFC,Bourgogne-Franche-Comté,Eysson
BFC,Bourgogne-Franche-Comté,Fâchin
BFC,Bourgogne-Franche-Comté,Fahy-lès-Autrey
BFC,Bourgogne-Franche-Comté,Faimbe
BFC,Bourgogne-Franche-Comté,Fain-lès-Montbard
BFC,Bourgogne-Franche-Comté,Fain-lès-Moutiers
BFC,Bourgogne-Franche-Comté,Fallerans
BFC,Bourgogne-Franche-Comté,Falletans
BFC,Bourgogne-Franche-Comté,Fallon
BFC,Bourgogne-Franche-Comté,Farges-lès-Chalon
BFC,Bourgogne-Franche-Comté,Farges-lès-Mâcon
BFC,Bourgogne-Franche-Comté,Faucogney-et-la-Mer
BFC,Bourgogne-Franche-Comté,Fauverney
BFC,Bourgogne-Franche-Comté,Faverney
BFC,Bourgogne-Franche-Comté,Faverois
BFC,Bourgogne-Franche-Comté,Faverolles-lès-Lucey
BFC,Bourgogne-Franche-Comté,La Favière
BFC,Bourgogne-Franche-Comté,Le Fay
BFC,Bourgogne-Franche-Comté,Fay-en-Montagne
BFC,Bourgogne-Franche-Comté,Faymont
BFC,Bourgogne-Franche-Comté,Fêche-l'Église
BFC,Bourgogne-Franche-Comté,Fédry
BFC,Bourgogne-Franche-Comté,Felon
BFC,Bourgogne-Franche-Comté,Fénay
BFC,Bourgogne-Franche-Comté,La Fermeté
BFC,Bourgogne-Franche-Comté,Ferrières-le-Lac
BFC,Bourgogne-Franche-Comté,Ferrières-les-Bois
BFC,Bourgogne-Franche-Comté,Ferrières-lès-Ray
BFC,Bourgogne-Franche-Comté,Ferrières-lès-Scey
BFC,Bourgogne-Franche-Comté,Fertans
BFC,Bourgogne-Franche-Comté,La Ferté
BFC,Bourgogne-Franche-Comté,La Ferté-Loupière
BFC,Bourgogne-Franche-Comté,Fertrève
BFC,Bourgogne-Franche-Comté,Fesches-le-Châtel
BFC,Bourgogne-Franche-Comté,Fessevillers
BFC,Bourgogne-Franche-Comté,Les Fessey
BFC,Bourgogne-Franche-Comté,Festigny
BFC,Bourgogne-Franche-Comté,Le Fête
BFC,Bourgogne-Franche-Comté,Fétigny
BFC,Bourgogne-Franche-Comté,Feule
BFC,Bourgogne-Franche-Comté,Le Fied
BFC,Bourgogne-Franche-Comté,Filain
BFC,Bourgogne-Franche-Comté,Les Fins
BFC,Bourgogne-Franche-Comté,Fixin
BFC,Bourgogne-Franche-Comté,Flacey
BFC,Bourgogne-Franche-Comté,Flacey-en-Bresse
BFC,Bourgogne-Franche-Comté,Flacy
BFC,Bourgogne-Franche-Comté,Flagey
BFC,Bourgogne-Franche-Comté,Flagey-Echézeaux
BFC,Bourgogne-Franche-Comté,Flagey-lès-Auxonne
BFC,Bourgogne-Franche-Comté,Flagey-Rigney
BFC,Bourgogne-Franche-Comté,Flagy
BFC,Bourgogne-Franche-Comté,Flagy
BFC,Bourgogne-Franche-Comté,Flammerans
BFC,Bourgogne-Franche-Comté,Flangebouche
BFC,Bourgogne-Franche-Comté,Flavignerot
BFC,Bourgogne-Franche-Comté,Flavigny-sur-Ozerain
BFC,Bourgogne-Franche-Comté,Flée
BFC,Bourgogne-Franche-Comté,Fléty
BFC,Bourgogne-Franche-Comté,Fleurey
BFC,Bourgogne-Franche-Comté,Fleurey-lès-Faverney
BFC,Bourgogne-Franche-Comté,Fleurey-lès-Lavoncourt
BFC,Bourgogne-Franche-Comté,Fleurey-lès-Saint-Loup
BFC,Bourgogne-Franche-Comté,Fleurey-sur-Ouche
BFC,Bourgogne-Franche-Comté,Fleurville
BFC,Bourgogne-Franche-Comté,Fleury-la-Montagne
BFC,Bourgogne-Franche-Comté,Fleury-la-Vallée
BFC,Bourgogne-Franche-Comté,Fleury-sur-Loire
BFC,Bourgogne-Franche-Comté,Fley
BFC,Bourgogne-Franche-Comté,Fleys
BFC,Bourgogne-Franche-Comté,Flez-Cuzy
BFC,Bourgogne-Franche-Comté,Flogny-la-Chapelle
BFC,Bourgogne-Franche-Comté,Florimont
BFC,Bourgogne-Franche-Comté,Foissy
BFC,Bourgogne-Franche-Comté,Foissy-lès-Vézelay
BFC,Bourgogne-Franche-Comté,Foissy-sur-Vanne
BFC,Bourgogne-Franche-Comté,Foncegrive
BFC,Bourgogne-Franche-Comté,Foncine-le-Bas
BFC,Bourgogne-Franche-Comté,Foncine-le-Haut
BFC,Bourgogne-Franche-Comté,Fondremand
BFC,Bourgogne-Franche-Comté,Fontain
BFC,Bourgogne-Franche-Comté,Fontaine
BFC,Bourgogne-Franche-Comté,Fontaine-Française
BFC,Bourgogne-Franche-Comté,Fontaine-la-Gaillarde
BFC,Bourgogne-Franche-Comté,Fontaine-lès-Clerval
BFC,Bourgogne-Franche-Comté,Fontaine-lès-Dijon
BFC,Bourgogne-Franche-Comté,Fontaine-lès-Luxeuil
BFC,Bourgogne-Franche-Comté,Fontainebrux
BFC,Bourgogne-Franche-Comté,Fontaines
BFC,Bourgogne-Franche-Comté,Fontaines
BFC,Bourgogne-Franche-Comté,Fontaines-en-Duesmois
BFC,Bourgogne-Franche-Comté,Fontaines-les-Sèches
BFC,Bourgogne-Franche-Comté,Fontangy
BFC,Bourgogne-Franche-Comté,Fontenailles
BFC,Bourgogne-Franche-Comté,Fontenay
BFC,Bourgogne-Franche-Comté,Fontenay-près-Chablis
BFC,Bourgogne-Franche-Comté,Fontenay-près-Vézelay
BFC,Bourgogne-Franche-Comté,Fontenay-sous-Fouronnes
BFC,Bourgogne-Franche-Comté,Fontenelle
BFC,Bourgogne-Franche-Comté,Fontenelle
BFC,Bourgogne-Franche-Comté,Fontenelle-Montby
BFC,Bourgogne-Franche-Comté,Les Fontenelles
BFC,Bourgogne-Franche-Comté,Fontenois-la-Ville
BFC,Bourgogne-Franche-Comté,Fontenois-lès-Montbozon
BFC,Bourgogne-Franche-Comté,Fontenotte
BFC,Bourgogne-Franche-Comté,Fontenoy
BFC,Bourgogne-Franche-Comté,Fontenu
BFC,Bourgogne-Franche-Comté,Forléans
BFC,Bourgogne-Franche-Comté,Fort-du-Plasne
BFC,Bourgogne-Franche-Comté,Fouchécourt
BFC,Bourgogne-Franche-Comté,Foucherans
BFC,Bourgogne-Franche-Comté,Foucherans
BFC,Bourgogne-Franche-Comté,Fouchères
BFC,Bourgogne-Franche-Comté,Fougerolles
BFC,Bourgogne-Franche-Comté,Foulenay
BFC,Bourgogne-Franche-Comté,Fourbanne
BFC,Bourgogne-Franche-Comté,Fourcatier-et-Maison-Neuve
BFC,Bourgogne-Franche-Comté,Fourchambault
BFC,Bourgogne-Franche-Comté,Fourg
BFC,Bourgogne-Franche-Comté,Les Fourgs
BFC,Bourgogne-Franche-Comté,Fournaudin
BFC,Bourgogne-Franche-Comté,Fournet-Blancheroche
BFC,Bourgogne-Franche-Comté,Fournets-Luisans
BFC,Bourgogne-Franche-Comté,Fouronnes
BFC,Bourgogne-Franche-Comté,Fours
BFC,Bourgogne-Franche-Comté,Foussemagne
BFC,Bourgogne-Franche-Comté,Fouvent-Saint-Andoche
BFC,Bourgogne-Franche-Comté,Fragnes-La Loyère
BFC,Bourgogne-Franche-Comté,Frahier-et-Chatebier
BFC,Bourgogne-Franche-Comté,Fraignot-et-Vesvrotte
BFC,Bourgogne-Franche-Comté,Frais
BFC,Bourgogne-Franche-Comté,Fraisans
BFC,Bourgogne-Franche-Comté,Frambouhans
BFC,Bourgogne-Franche-Comté,Framont
BFC,Bourgogne-Franche-Comté,Francalmont
BFC,Bourgogne-Franche-Comté,Franchevelle
BFC,Bourgogne-Franche-Comté,Francheville
BFC,Bourgogne-Franche-Comté,Francheville
BFC,Bourgogne-Franche-Comté,Francourt
BFC,Bourgogne-Franche-Comté,Franey
BFC,Bourgogne-Franche-Comté,Frangy-en-Bresse
BFC,Bourgogne-Franche-Comté,Franois
BFC,Bourgogne-Franche-Comté,Franxault
BFC,Bourgogne-Franche-Comté,Fraroz
BFC,Bourgogne-Franche-Comté,Frasnay-Reugny
BFC,Bourgogne-Franche-Comté,Frasne
BFC,Bourgogne-Franche-Comté,Frasne-le-Château
BFC,Bourgogne-Franche-Comté,Frasne-les-Meulières
BFC,Bourgogne-Franche-Comté,La Frasnée
BFC,Bourgogne-Franche-Comté,Le Frasnois
BFC,Bourgogne-Franche-Comté,Frébuans
BFC,Bourgogne-Franche-Comté,Frédéric-Fontaine
BFC,Bourgogne-Franche-Comté,Frénois
BFC,Bourgogne-Franche-Comté,Fresne-Saint-Mamès
BFC,Bourgogne-Franche-Comté,Fresnes
BFC,Bourgogne-Franche-Comté,Fresnes
BFC,Bourgogne-Franche-Comté,Fresse
BFC,Bourgogne-Franche-Comté,Fretigney-et-Velloreille
BFC,Bourgogne-Franche-Comté,La Frette
BFC,Bourgogne-Franche-Comté,Fretterans
BFC,Bourgogne-Franche-Comté,Froideconche
BFC,Bourgogne-Franche-Comté,Froidefontaine
BFC,Bourgogne-Franche-Comté,Froideterre
BFC,Bourgogne-Franche-Comté,Froidevaux
BFC,Bourgogne-Franche-Comté,Frôlois
BFC,Bourgogne-Franche-Comté,Frontenard
BFC,Bourgogne-Franche-Comté,Frontenaud
BFC,Bourgogne-Franche-Comté,Frontenay
BFC,Bourgogne-Franche-Comté,Frotey-lès-Lure
BFC,Bourgogne-Franche-Comté,Frotey-lès-Vesoul
BFC,Bourgogne-Franche-Comté,Fuans
BFC,Bourgogne-Franche-Comté,Fuissé
BFC,Bourgogne-Franche-Comté,Fulvy
BFC,Bourgogne-Franche-Comté,Fussey
BFC,Bourgogne-Franche-Comté,Gâcogne
BFC,Bourgogne-Franche-Comté,Garchizy
BFC,Bourgogne-Franche-Comté,Garchy
BFC,Bourgogne-Franche-Comté,Gatey
BFC,Bourgogne-Franche-Comté,Gellin
BFC,Bourgogne-Franche-Comté,Gemeaux
BFC,Bourgogne-Franche-Comté,Gémonval
BFC,Bourgogne-Franche-Comté,Genay
BFC,Bourgogne-Franche-Comté,Gendrey
BFC,Bourgogne-Franche-Comté,Génelard
BFC,Bourgogne-Franche-Comté,La Genête
BFC,Bourgogne-Franche-Comté,Geneuille
BFC,Bourgogne-Franche-Comté,Genevreuille
BFC,Bourgogne-Franche-Comté,Genevrey
BFC,Bourgogne-Franche-Comté,Geney
BFC,Bourgogne-Franche-Comté,Genlis
BFC,Bourgogne-Franche-Comté,Gennes
BFC,Bourgogne-Franche-Comté,Genod
BFC,Bourgogne-Franche-Comté,Genouilly
BFC,Bourgogne-Franche-Comté,Georfans
BFC,Bourgogne-Franche-Comté,Geraise
BFC,Bourgogne-Franche-Comté,Gergueil
BFC,Bourgogne-Franche-Comté,Gergy
BFC,Bourgogne-Franche-Comté,Gerland
BFC,Bourgogne-Franche-Comté,Germagny
BFC,Bourgogne-Franche-Comté,Germéfontaine
BFC,Bourgogne-Franche-Comté,Germenay
BFC,Bourgogne-Franche-Comté,Germigney
BFC,Bourgogne-Franche-Comté,Germigney
BFC,Bourgogne-Franche-Comté,Germigny
BFC,Bourgogne-Franche-Comté,Germigny-sur-Loire
BFC,Bourgogne-Franche-Comté,Germolles-sur-Grosne
BFC,Bourgogne-Franche-Comté,Germondans
BFC,Bourgogne-Franche-Comté,Geruge
BFC,Bourgogne-Franche-Comté,Gevigney-et-Mercey
BFC,Bourgogne-Franche-Comté,Gevingey
BFC,Bourgogne-Franche-Comté,Gevresin
BFC,Bourgogne-Franche-Comté,Gevrey-Chambertin
BFC,Bourgogne-Franche-Comté,Gevrolles
BFC,Bourgogne-Franche-Comté,Gevry
BFC,Bourgogne-Franche-Comté,Gézier-et-Fontenelay
BFC,Bourgogne-Franche-Comté,Gibles
BFC,Bourgogne-Franche-Comté,Gien-sur-Cure
BFC,Bourgogne-Franche-Comté,Gigny
BFC,Bourgogne-Franche-Comté,Gigny
BFC,Bourgogne-Franche-Comté,Gigny-sur-Saône
BFC,Bourgogne-Franche-Comté,Gilley
BFC,Bourgogne-Franche-Comté,Gillois
BFC,Bourgogne-Franche-Comté,Gilly-lès-Cîteaux
BFC,Bourgogne-Franche-Comté,Gilly-sur-Loire
BFC,Bourgogne-Franche-Comté,Gimouille
BFC,Bourgogne-Franche-Comté,Girefontaine
BFC,Bourgogne-Franche-Comté,Girolles
BFC,Bourgogne-Franche-Comté,Giromagny
BFC,Bourgogne-Franche-Comté,Giry
BFC,Bourgogne-Franche-Comté,Gissey-le-Vieil
BFC,Bourgogne-Franche-Comté,Gissey-sous-Flavigny
BFC,Bourgogne-Franche-Comté,Gissey-sur-Ouche
BFC,Bourgogne-Franche-Comté,Gisy-les-Nobles
BFC,Bourgogne-Franche-Comté,Givry
BFC,Bourgogne-Franche-Comté,Givry
BFC,Bourgogne-Franche-Comté,Gizia
BFC,Bourgogne-Franche-Comté,Glamondans
BFC,Bourgogne-Franche-Comté,Gland
BFC,Bourgogne-Franche-Comté,Glanon
BFC,Bourgogne-Franche-Comté,Glay
BFC,Bourgogne-Franche-Comté,Glère
BFC,Bourgogne-Franche-Comté,Glux-en-Glenne
BFC,Bourgogne-Franche-Comté,Gomméville
BFC,Bourgogne-Franche-Comté,Gondenans-les-Moulins
BFC,Bourgogne-Franche-Comté,Gondenans-Montby
BFC,Bourgogne-Franche-Comté,Gonsans
BFC,Bourgogne-Franche-Comté,Gouhelans
BFC,Bourgogne-Franche-Comté,Gouhenans
BFC,Bourgogne-Franche-Comté,Les Goulles
BFC,Bourgogne-Franche-Comté,Gouloux
BFC,Bourgogne-Franche-Comté,Goumois
BFC,Bourgogne-Franche-Comté,Gourdon
BFC,Bourgogne-Franche-Comté,Gourgeon
BFC,Bourgogne-Franche-Comté,Goux-lès-Dambelin
BFC,Bourgogne-Franche-Comté,Goux-les-Usiers
BFC,Bourgogne-Franche-Comté,Goux-sous-Landet
BFC,Bourgogne-Franche-Comté,Grammont
BFC,Bourgogne-Franche-Comté,Grancey-le-Château-Neuvelle
BFC,Bourgogne-Franche-Comté,Grancey-sur-Ource
BFC,Bourgogne-Franche-Comté,Grand-Charmont
BFC,Bourgogne-Franche-Comté,Grand'Combe-Châteleu
BFC,Bourgogne-Franche-Comté,Grand'Combe-des-Bois
BFC,Bourgogne-Franche-Comté,La Grande-Résie
BFC,Bourgogne-Franche-Comté,Grande-Rivière
BFC,Bourgogne-Franche-Comté,La Grande-Verrière
BFC,Bourgogne-Franche-Comté,Grandecourt
BFC,Bourgogne-Franche-Comté,Grandfontaine
BFC,Bourgogne-Franche-Comté,Grandfontaine-sur-Creuse
BFC,Bourgogne-Franche-Comté,Grandvaux
BFC,Bourgogne-Franche-Comté,Grandvelle-et-le-Perrenot
BFC,Bourgogne-Franche-Comté,Grandvillars
BFC,Bourgogne-Franche-Comté,La Grange
BFC,Bourgogne-Franche-Comté,Grange-de-Vaivre
BFC,Bourgogne-Franche-Comté,Granges
BFC,Bourgogne-Franche-Comté,Granges-la-Ville
BFC,Bourgogne-Franche-Comté,Granges-le-Bourg
BFC,Bourgogne-Franche-Comté,Granges-Narboz
BFC,Bourgogne-Franche-Comté,Les Grangettes
BFC,Bourgogne-Franche-Comté,Les Gras
BFC,Bourgogne-Franche-Comté,Le Gratteris
BFC,Bourgogne-Franche-Comté,Grattery
BFC,Bourgogne-Franche-Comté,Gray
BFC,Bourgogne-Franche-Comté,Gray-la-Ville
BFC,Bourgogne-Franche-Comté,Graye-et-Charnay
BFC,Bourgogne-Franche-Comté,Gredisans
BFC,Bourgogne-Franche-Comté,Grenant-lès-Sombernon
BFC,Bourgogne-Franche-Comté,Grenois
BFC,Bourgogne-Franche-Comté,Grésigny-Sainte-Reine
BFC,Bourgogne-Franche-Comté,Grevilly
BFC,Bourgogne-Franche-Comté,Grignon
BFC,Bourgogne-Franche-Comté,Grimault
BFC,Bourgogne-Franche-Comté,Griselles
BFC,Bourgogne-Franche-Comté,Gron
BFC,Bourgogne-Franche-Comté,Grosbois
BFC,Bourgogne-Franche-Comté,Grosbois-en-Montagne
BFC,Bourgogne-Franche-Comté,Grosbois-lès-Tichey
BFC,Bourgogne-Franche-Comté,Grosmagny
BFC,Bourgogne-Franche-Comté,Grosne
BFC,Bourgogne-Franche-Comté,Grozon
BFC,Bourgogne-Franche-Comté,Grury
BFC,Bourgogne-Franche-Comté,Grusse
BFC,Bourgogne-Franche-Comté,Guerfand
BFC,Bourgogne-Franche-Comté,Guérigny
BFC,Bourgogne-Franche-Comté,Les Guerreaux
BFC,Bourgogne-Franche-Comté,Gueugnon
BFC,Bourgogne-Franche-Comté,La Guiche
BFC,Bourgogne-Franche-Comté,Guillon
BFC,Bourgogne-Franche-Comté,Guillon-les-Bains
BFC,Bourgogne-Franche-Comté,Guipy
BFC,Bourgogne-Franche-Comté,Gurgy
BFC,Bourgogne-Franche-Comté,Gurgy-la-Ville
BFC,Bourgogne-Franche-Comté,Gurgy-le-Château
BFC,Bourgogne-Franche-Comté,Guyans-Durnes
BFC,Bourgogne-Franche-Comté,Guyans-Vennes
BFC,Bourgogne-Franche-Comté,Gy
BFC,Bourgogne-Franche-Comté,Gy-l'Évêque
BFC,Bourgogne-Franche-Comté,Haut-du-Them-Château-Lambert
BFC,Bourgogne-Franche-Comté,Hautecour
BFC,Bourgogne-Franche-Comté,Hautefond
BFC,Bourgogne-Franche-Comté,Hauterive
BFC,Bourgogne-Franche-Comté,Hauterive-la-Fresse
BFC,Bourgogne-Franche-Comté,Hauteroche
BFC,Bourgogne-Franche-Comté,Hauteroche
BFC,Bourgogne-Franche-Comté,Hautevelle
BFC,Bourgogne-Franche-Comté,Hauteville-lès-Dijon
BFC,Bourgogne-Franche-Comté,Hauts de Bienne
BFC,Bourgogne-Franche-Comté,Les Hauts de Forterre
BFC,Bourgogne-Franche-Comté,Les Hays
BFC,Bourgogne-Franche-Comté,Héricourt
BFC,Bourgogne-Franche-Comté,Hérimoncourt
BFC,Bourgogne-Franche-Comté,Héry
BFC,Bourgogne-Franche-Comté,Héry
BFC,Bourgogne-Franche-Comté,Heuilley-sur-Saône
BFC,Bourgogne-Franche-Comté,L'Hôpital-du-Grosbois
BFC,Bourgogne-Franche-Comté,L'Hôpital-le-Mercier
BFC,Bourgogne-Franche-Comté,L'Hôpital-Saint-Lieffroy
BFC,Bourgogne-Franche-Comté,Les Hôpitaux-Neufs
BFC,Bourgogne-Franche-Comté,Les Hôpitaux-Vieux
BFC,Bourgogne-Franche-Comté,Houtaud
BFC,Bourgogne-Franche-Comté,Huanne-Montmartin
BFC,Bourgogne-Franche-Comté,Hugier
BFC,Bourgogne-Franche-Comté,Huilly-sur-Seille
BFC,Bourgogne-Franche-Comté,Hurecourt
BFC,Bourgogne-Franche-Comté,Hurigny
BFC,Bourgogne-Franche-Comté,Hyémondans
BFC,Bourgogne-Franche-Comté,Hyet
BFC,Bourgogne-Franche-Comté,Hyèvre-Magny
BFC,Bourgogne-Franche-Comté,Hyèvre-Paroisse
BFC,Bourgogne-Franche-Comté,Igé
BFC,Bourgogne-Franche-Comté,Igny
BFC,Bourgogne-Franche-Comté,Igornay
BFC,Bourgogne-Franche-Comté,Iguerande
BFC,Bourgogne-Franche-Comté,Imphy
BFC,Bourgogne-Franche-Comté,Indevillers
BFC,Bourgogne-Franche-Comté,Irancy
BFC,Bourgogne-Franche-Comté,Is-sur-Tille
BFC,Bourgogne-Franche-Comté,Isenay
BFC,Bourgogne-Franche-Comté,Island
BFC,Bourgogne-Franche-Comté,L'Isle-sur-le-Doubs
BFC,Bourgogne-Franche-Comté,L'Isle-sur-Serein
BFC,Bourgogne-Franche-Comté,Issans
BFC,Bourgogne-Franche-Comté,Issy-l'Évêque
BFC,Bourgogne-Franche-Comté,Ivory
BFC,Bourgogne-Franche-Comté,Ivrey
BFC,Bourgogne-Franche-Comté,Izeure
BFC,Bourgogne-Franche-Comté,Izier
BFC,Bourgogne-Franche-Comté,Jailly
BFC,Bourgogne-Franche-Comté,Jailly-les-Moulins
BFC,Bourgogne-Franche-Comté,Jallanges
BFC,Bourgogne-Franche-Comté,Jallerange
BFC,Bourgogne-Franche-Comté,Jalogny
BFC,Bourgogne-Franche-Comté,Jambles
BFC,Bourgogne-Franche-Comté,Jancigny
BFC,Bourgogne-Franche-Comté,Jasney
BFC,Bourgogne-Franche-Comté,Jaulges
BFC,Bourgogne-Franche-Comté,Jeurre
BFC,Bourgogne-Franche-Comté,Jeux-lès-Bard
BFC,Bourgogne-Franche-Comté,Joigny
BFC,Bourgogne-Franche-Comté,Joncherey
BFC,Bourgogne-Franche-Comté,Joncy
BFC,Bourgogne-Franche-Comté,Jonvelle
BFC,Bourgogne-Franche-Comté,Jouancy
BFC,Bourgogne-Franche-Comté,Joudes
BFC,Bourgogne-Franche-Comté,Jouey
BFC,Bourgogne-Franche-Comté,Jougne
BFC,Bourgogne-Franche-Comté,Jouhe
BFC,Bourgogne-Franche-Comté,Jours-lès-Baigneux
BFC,Bourgogne-Franche-Comté,Jouvençon
BFC,Bourgogne-Franche-Comté,Joux-la-Ville
BFC,Bourgogne-Franche-Comté,Jouy
BFC,Bourgogne-Franche-Comté,Jugy
BFC,Bourgogne-Franche-Comté,Juif
BFC,Bourgogne-Franche-Comté,Juillenay
BFC,Bourgogne-Franche-Comté,Juilly
BFC,Bourgogne-Franche-Comté,Jully
BFC,Bourgogne-Franche-Comté,Jully-lès-Buxy
BFC,Bourgogne-Franche-Comté,Junay
BFC,Bourgogne-Franche-Comté,Jussey
BFC,Bourgogne-Franche-Comté,Jussy
BFC,Bourgogne-Franche-Comté,Labergement-du-Navois
BFC,Bourgogne-Franche-Comté,Labergement-Foigney
BFC,Bourgogne-Franche-Comté,Labergement-lès-Auxonne
BFC,Bourgogne-Franche-Comté,Labergement-lès-Seurre
BFC,Bourgogne-Franche-Comté,Labergement-Sainte-Marie
BFC,Bourgogne-Franche-Comté,Labruyère
BFC,Bourgogne-Franche-Comté,Lac-des-Rouges-Truites
BFC,Bourgogne-Franche-Comté,Lacanche
BFC,Bourgogne-Franche-Comté,Lachapelle-sous-Chaux
BFC,Bourgogne-Franche-Comté,Lachapelle-sous-Rougemont
BFC,Bourgogne-Franche-Comté,Lacollonge
BFC,Bourgogne-Franche-Comté,Lacour-d'Arcenay
BFC,Bourgogne-Franche-Comté,Lacrost
BFC,Bourgogne-Franche-Comté,Ladoix-Serrigny
BFC,Bourgogne-Franche-Comté,Ladoye-sur-Seille
BFC,Bourgogne-Franche-Comté,Lagrange
BFC,Bourgogne-Franche-Comté,Laignes
BFC,Bourgogne-Franche-Comté,Lailly
BFC,Bourgogne-Franche-Comté,Lain
BFC,Bourgogne-Franche-Comté,Lainsecq
BFC,Bourgogne-Franche-Comté,Laire
BFC,Bourgogne-Franche-Comté,Laissey
BFC,Bourgogne-Franche-Comté,Laives
BFC,Bourgogne-Franche-Comté,Laizé
